observation_id,access,user_id,specie_id,specie_name,major_clade,family_molecules,family_morphology,location_id,location_name,latitude,longitude,resource_id,resource_secondary_id,measurement_id,trait_id,trait_name,standard_id,standard_unit,methodology_id,methodology_name,value,value_type,precision,precision_type,precision_upper,replicates,notes
160499,1,31,1282,Porites decasepta,Complex,Poritidae,Poritidae,1,Global estimate,,,633,,204417,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,encrusting,expert_opinion,,,,,
65182,1,5,1283,Porites deformis,Complex,Poritidae,Poritidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,62670,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,,,,,
112518,1,2,1283,Porites deformis,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126965,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,digitate,expert_opinion,,,,,
65203,1,1,1283,Porites deformis,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,62690,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,18327488.23,raw_value,,,,,
94914,1,54,1283,Porites deformis,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,102641,138,Range size,8,km^2,10,Calculated from GIS shapefile,29240011.86,raw_value,,,,,
65273,1,1,1284,Porites densa,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,62756,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,10299161.77,raw_value,,,,,
112520,1,2,1284,Porites densa,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126967,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
65252,1,5,1284,Porites densa,Complex,Poritidae,Poritidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,62736,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
94919,1,54,1284,Porites densa,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,102646,138,Range size,8,km^2,10,Calculated from GIS shapefile,28057676.58,raw_value,,,,,
112522,1,2,1285,Porites desilveri,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126969,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,digitate,expert_opinion,,,,,
94924,1,54,1285,Porites desilveri,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,102651,138,Range size,8,km^2,10,Calculated from GIS shapefile,679527.1928,raw_value,,,,,
65337,1,1,1285,Porites desilveri,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,62818,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,80509.65437,raw_value,,,,,
112525,1,2,1286,Porites divaricata,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126972,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,,,,,
65400,1,1,1286,Porites divaricata,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,62879,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,4010454.967,raw_value,,,,,
160487,1,2,1287,Porites duerdeni,Complex,Poritidae,Poritidae,1,Global estimate,,,850,,204405,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,digitate,expert_opinion,,,,,
94929,1,54,1288,Porites echinulata,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,102656,138,Range size,8,km^2,10,Calculated from GIS shapefile,8010390.227,raw_value,,,,,
65514,1,1,1288,Porites echinulata,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,62991,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,2577672.689,raw_value,,,,,
112527,1,2,1288,Porites echinulata,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126974,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,columnar,expert_opinion,,,,,
160488,1,2,1289,Porites ericacea,Complex,Poritidae,Poritidae,1,Global estimate,,,633,,204406,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,digitate,expert_opinion,,,,,Nomen nudum
112531,1,2,1290,Porites eridani,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126978,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,digitate,expert_opinion,,,,,
94934,1,54,1290,Porites eridani,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,102661,138,Range size,8,km^2,10,Calculated from GIS shapefile,10044131.04,raw_value,,,,,
65613,1,1,1290,Porites eridani,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,63088,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,4917113.986,raw_value,,,,,
65675,1,1,1291,Porites evermanni,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,63148,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,25919978.41,raw_value,,,,,
94939,1,54,1291,Porites evermanni,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,102666,138,Range size,8,km^2,10,Calculated from GIS shapefile,56373393.31,raw_value,,,,,
112534,1,2,1291,Porites evermanni,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126981,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,columnar,expert_opinion,,,,,
160489,1,2,1292,Porites excavata,Complex,Poritidae,Poritidae,1,Global estimate,,,693,,204407,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,digitate,expert_opinion,,,,,Nomen nudum
65768,1,1,1293,Porites flavus,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,63241,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,1754439.519,raw_value,,,,,
94944,1,54,1293,Porites flavus,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,102671,138,Range size,8,km^2,10,Calculated from GIS shapefile,41235.22058,raw_value,,,,,
112537,1,2,1293,Porites flavus,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126984,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,,,,,
160472,1,2,1570,Porites fontanesii,Complex,Poritidae,,1,Global estimate,,,693,,204390,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,,,,,
157075,1,14,1294,Porites furcata,Complex,Poritidae,Poritidae,522,Atlantic (unspecified),13.695557,-47.026395,740,,199877,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),weedy,model_derived,,,,,
112539,1,2,1294,Porites furcata,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126986,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,,,,,
65837,1,1,1294,Porites furcata,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,63308,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,4010454.967,raw_value,,,,,
65929,1,1,1296,Porites harrisoni,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,63398,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,2335302.649,raw_value,,,,,
112541,1,2,1296,Porites harrisoni,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126988,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,columnar,expert_opinion,,,,,
94949,1,54,1296,Porites harrisoni,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,102676,138,Range size,8,km^2,10,Calculated from GIS shapefile,7041576.542,raw_value,,,,,
160537,1,2,1297,Porites hawaiiensis,Complex,Poritidae,Poritidae,1,Global estimate,,,850,,204455,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,submassive,expert_opinion,,,,,
66014,1,5,1298,Porites heronensis,Complex,Poritidae,Poritidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,63480,65,Abundance GBR,10,cat,22,Derived from textual description,rare,expert_opinion,,,,,
94954,1,54,1298,Porites heronensis,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,102681,138,Range size,8,km^2,10,Calculated from GIS shapefile,27437558.95,raw_value,,,,,
112546,1,2,1298,Porites heronensis,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126993,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,columnar,expert_opinion,,,,,
66034,1,1,1298,Porites heronensis,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,63499,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,3964152.803,raw_value,,,,,
66101,1,1,1299,Porites horizontalata,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,63564,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,19078449.28,raw_value,,,,,
94959,1,54,1299,Porites horizontalata,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,102686,138,Range size,8,km^2,10,Calculated from GIS shapefile,38601132.22,raw_value,,,,,
112550,1,2,1299,Porites horizontalata,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126997,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,digitate,expert_opinion,,,,,
160490,1,31,1300,Porites iwayamaensis,Complex,Poritidae,Poritidae,1,Global estimate,,,863,,204408,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,digitate,expert_opinion,,,,,js Porites rus
94964,1,54,1301,Porites latistella,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,102691,138,Range size,8,km^2,10,Calculated from GIS shapefile,47123933.5,raw_value,,,,,
66194,1,1,1301,Porites latistella,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,63655,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,29700884.49,raw_value,,,,,
112554,1,2,1301,Porites latistella,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,127001,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,digitate,expert_opinion,,,,,
66265,1,1,1302,Porites lichen,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,63724,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,45163876.9,raw_value,,,,,
66244,1,5,1302,Porites lichen,Complex,Poritidae,Poritidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,63704,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
94969,1,54,1302,Porites lichen,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,102696,138,Range size,8,km^2,10,Calculated from GIS shapefile,128391847.4,raw_value,,,,,
112557,1,2,1302,Porites lichen,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,127004,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,laminar,expert_opinion,,,,,
66345,1,1,1303,Porites lobata,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,63803,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,46991125.72,raw_value,,,,,
157076,1,14,1303,Porites lobata,Complex,Poritidae,Poritidae,409,Indo-Pacific (unspecified),0,160,740,,199878,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),stress-tolerant,model_derived,,,,,
112560,1,2,1303,Porites lobata,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,127007,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
66325,1,5,1303,Porites lobata,Complex,Poritidae,Poritidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,63784,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
94974,1,54,1303,Porites lobata,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,102701,138,Range size,8,km^2,10,Calculated from GIS shapefile,135900978.8,raw_value,,,,,
66442,1,1,1304,Porites lutea,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,63896,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,46540072.29,raw_value,,,,,
112562,1,2,1304,Porites lutea,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,127009,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
94979,1,54,1304,Porites lutea,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,102706,138,Range size,8,km^2,10,Calculated from GIS shapefile,123714544.8,raw_value,,,,,
66421,1,5,1304,Porites lutea,Complex,Poritidae,Poritidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,63876,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
157077,1,14,1304,Porites lutea,Complex,Poritidae,Poritidae,409,Indo-Pacific (unspecified),0,160,740,,199879,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),stress-tolerant,model_derived,,,,,
66490,1,5,1305,Porites mayeri,Complex,Poritidae,Poritidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,63941,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
66511,1,1,1305,Porites mayeri,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,63961,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,15476681.9,raw_value,,,,,
94984,1,54,1305,Porites mayeri,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,102711,138,Range size,8,km^2,10,Calculated from GIS shapefile,34971553.99,raw_value,,,,,
112564,1,2,1305,Porites mayeri,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,127011,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
94989,1,54,1306,Porites monticulosa,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,102716,138,Range size,8,km^2,10,Calculated from GIS shapefile,72674212.4,raw_value,,,,,
66579,1,1,1306,Porites monticulosa,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,64025,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,30153298.47,raw_value,,,,,
66559,1,5,1306,Porites monticulosa,Complex,Poritidae,Poritidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,64006,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,,,,,
112566,1,2,1306,Porites monticulosa,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,127013,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,encrusting,expert_opinion,,,,,
112572,1,2,1307,Porites murrayensis,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,127019,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
66634,1,5,1307,Porites murrayensis,Complex,Poritidae,Poritidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,64077,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
66655,1,1,1307,Porites murrayensis,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,64097,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,36024983.41,raw_value,,,,,
94994,1,54,1307,Porites murrayensis,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,102721,138,Range size,8,km^2,10,Calculated from GIS shapefile,68173620.87,raw_value,,,,,
66724,1,1,1308,Porites myrmidonensis,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,64162,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,2758701.217,raw_value,,,,,
112574,1,2,1308,Porites myrmidonensis,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,127021,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
94999,1,54,1308,Porites myrmidonensis,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,102726,138,Range size,8,km^2,10,Calculated from GIS shapefile,4255910.265,raw_value,,,,,
66703,1,5,1308,Porites myrmidonensis,Complex,Poritidae,Poritidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,64142,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,,,,,
112576,1,2,1309,Porites napopora,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,127023,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,digitate,expert_opinion,,,,,
66788,1,1,1309,Porites napopora,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,64224,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,12689349.96,raw_value,,,,,
95004,1,54,1309,Porites napopora,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,102731,138,Range size,8,km^2,10,Calculated from GIS shapefile,19082513.19,raw_value,,,,,
66852,1,1,1310,Porites negrosensis,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,64286,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,10362470.6,raw_value,,,,,
112578,1,2,1310,Porites negrosensis,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,127025,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,,,,,
95009,1,54,1310,Porites negrosensis,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,102736,138,Range size,8,km^2,10,Calculated from GIS shapefile,8520566.83,raw_value,,,,,
66922,1,1,1311,Porites nigrescens,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,64354,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,32421004.93,raw_value,,,,,
66902,1,5,1311,Porites nigrescens,Complex,Poritidae,Poritidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,64335,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
112581,1,2,1311,Porites nigrescens,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,127028,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,branching_closed,expert_opinion,,,,,
95014,1,54,1311,Porites nigrescens,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,102741,138,Range size,8,km^2,10,Calculated from GIS shapefile,72949603.3,raw_value,,,,,
66986,1,1,1312,Porites nodifera,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,64416,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,2593760.988,raw_value,,,,,
112584,1,2,1312,Porites nodifera,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,127031,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,columnar,expert_opinion,,,,,
95019,1,54,1312,Porites nodifera,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,102746,138,Range size,8,km^2,10,Calculated from GIS shapefile,9072476.371,raw_value,,,,,
